timestamp,sensor_id,alignment_status,relay_status,led_status,thermal_fuse_blown,alerts,measured_force,operational_mode
2025-06-21T17:00:40.114656,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.13,1
2025-06-21T17:00:41.115494,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.01,1
2025-06-21T17:00:42.116339,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.08,1
2025-06-21T17:00:43.116955,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.14,1
2025-06-21T17:00:44.118203,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.52,1
2025-06-21T17:00:45.118548,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.03,1
2025-06-21T17:00:46.119221,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.23,1
2025-06-21T17:00:47.119886,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.77,1
2025-06-21T17:00:48.120537,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,10.55,1
2025-06-21T17:00:49.120866,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.22,1
2025-06-21T17:00:50.121301,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.87,1
2025-06-21T17:00:51.122010,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.05,1
2025-06-21T17:00:52.122233,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.15,1
2025-06-21T17:00:53.123802,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.75,1
2025-06-21T17:00:54.124686,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.33,1
2025-06-21T17:00:55.125367,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.12,1
2025-06-21T17:00:56.125720,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.78,1
2025-06-21T17:00:57.125938,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.21,1
2025-06-21T17:00:58.126324,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.61,1
2025-06-21T17:00:59.127291,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.08,1
2025-06-21T17:01:00.128017,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.42,1
2025-06-21T17:01:01.128614,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.35,1
2025-06-21T17:01:02.129088,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,13.88,1
2025-06-21T17:01:03.129971,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.39,1
2025-06-21T17:01:04.130925,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.72,1
2025-06-21T17:01:05.131564,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.84,1
2025-06-21T17:01:06.132167,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.34,1
2025-06-21T17:01:07.200581,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.02,1
2025-06-21T17:01:08.201725,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.72,1
2025-06-21T17:01:09.202607,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.63,1
2025-06-21T17:01:10.203057,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.18,1
2025-06-21T17:01:11.203525,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.04,1
2025-06-21T17:01:12.203645,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.23,1
2025-06-21T17:01:13.203876,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.89,1
2025-06-21T17:01:14.204460,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.52,1
2025-06-21T17:01:15.205327,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.25,1
2025-06-21T17:01:16.205738,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,14.69,1
2025-06-21T17:01:17.206360,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.83,1
2025-06-21T17:01:18.207199,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.28,1
2025-06-21T17:01:19.207680,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.08,1
2025-06-21T17:01:20.208453,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.83,1
2025-06-21T17:01:21.211669,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.54,1
2025-06-21T17:01:22.215548,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.9,1
2025-06-21T17:01:23.215979,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.18,1
2025-06-21T17:01:24.216356,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.17,1
2025-06-21T17:01:25.216818,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.45,1
2025-06-21T17:01:26.217495,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.68,1
2025-06-21T17:01:27.217894,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.57,1
2025-06-21T17:01:28.218695,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.04,1
2025-06-21T17:01:29.219274,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.79,1
2025-06-21T17:01:30.219823,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.74,1
2025-06-21T17:01:31.220566,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.12,1
2025-06-21T17:01:32.221417,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.43,1
2025-06-21T17:01:33.222103,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.42,1
2025-06-21T17:01:34.222895,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.76,1
2025-06-21T17:01:35.223541,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.88,1
2025-06-21T17:01:36.224314,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.62,1
2025-06-21T17:01:37.226842,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.41,1
2025-06-21T17:01:38.227429,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.16,1
2025-06-21T17:01:39.228209,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.08,1
2025-06-21T17:01:40.228641,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.06,1
2025-06-21T17:01:41.229031,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.02,1
2025-06-21T17:01:42.229800,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.45,1
2025-06-21T17:01:43.230398,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.17,1
2025-06-21T17:01:44.230812,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.12,1
2025-06-21T17:01:45.231201,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.42,1
2025-06-21T17:01:46.231661,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.38,1
2025-06-21T17:01:47.233322,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.06,1
2025-06-21T17:01:48.233619,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.83,1
2025-06-21T17:01:49.446000,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.08,1
2025-06-21T17:01:50.455580,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.43,1
2025-06-21T17:01:51.462889,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.52,1
2025-06-21T17:01:52.463043,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,9.98,1
2025-06-21T17:01:53.463666,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.27,1
2025-06-21T17:01:54.550383,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.62,1
2025-06-21T17:01:55.554558,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,14.7,1
2025-06-21T17:01:56.555980,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.85,1
2025-06-21T17:01:57.556051,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.12,1
2025-06-21T17:01:58.557037,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.51,1
2025-06-21T17:01:59.557880,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.37,1
2025-06-21T17:02:00.558512,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.59,1
2025-06-21T17:02:01.558818,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.8,1
2025-06-21T17:02:02.559170,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.98,1
2025-06-21T17:02:03.559322,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.3,1
2025-06-21T17:02:04.559639,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.69,1
2025-06-21T17:02:05.560821,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.99,1
2025-06-21T17:02:06.563474,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.48,1
2025-06-21T17:02:07.564011,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.43,1
2025-06-21T17:02:08.564669,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.85,1
2025-06-21T17:02:09.565414,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.3,1
2025-06-21T17:02:10.566132,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.34,1
2025-06-21T17:02:11.567057,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.86,1
2025-06-21T17:02:12.567503,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.35,1
2025-06-21T17:02:13.568266,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.19,1
2025-06-21T17:02:14.568436,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.35,1
2025-06-21T17:02:15.568808,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.94,1
2025-06-21T17:02:16.569657,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.38,1
2025-06-21T17:02:17.570063,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.01,1
2025-06-21T18:38:30.643279,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.83,1
2025-06-21T18:38:31.643866,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.17,1
2025-06-21T18:38:32.644619,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.06,1
2025-06-21T18:38:33.644994,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.77,1
2025-06-21T18:38:34.645807,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.88,1
2025-06-21T18:38:35.646431,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.29,1
2025-06-21T18:38:36.647015,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.84,1
2025-06-21T18:38:37.647938,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.36,1
2025-06-21T18:38:38.648732,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.78,1
2025-06-21T18:38:39.649096,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.15,1
2025-06-21T18:38:40.649385,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.57,1
2025-06-21T18:38:41.649836,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.19,1
2025-06-21T18:38:42.650524,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,9.19,1
2025-06-21T18:38:43.650885,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.4,1
2025-06-21T18:38:44.651056,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.68,1
2025-06-21T18:38:45.651378,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.19,1
2025-06-21T18:38:46.652005,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.53,1
2025-06-21T18:38:47.652430,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.78,1
2025-06-21T18:38:48.653001,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.61,1
2025-06-21T18:38:49.653472,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.23,1
2025-06-21T18:38:50.654523,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.66,1
2025-06-21T18:38:51.654955,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.29,1
2025-06-21T18:38:52.655793,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.29,1
2025-06-21T18:38:53.656353,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.47,1
2025-06-21T18:38:54.656943,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.35,1
2025-06-21T18:38:55.657786,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.05,1
2025-06-21T18:38:56.658651,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.96,1
2025-06-21T18:38:57.659853,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.48,1
2025-06-21T18:38:58.660461,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.04,1
2025-06-21T18:38:59.661444,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.64,1
2025-06-21T18:39:00.661535,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.47,1
2025-06-21T18:39:01.662566,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.17,1
2025-06-21T18:39:02.663430,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.92,1
2025-06-21T18:39:03.663830,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.52,1
2025-06-21T18:39:04.664897,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.07,1
2025-06-21T18:39:05.665349,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.96,1
2025-06-21T18:39:06.665534,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.92,1
2025-06-21T18:39:07.666212,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.54,1
2025-06-21T18:39:08.667157,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.54,1
2025-06-21T18:39:09.668034,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.64,1
2025-06-21T18:39:10.668435,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.66,1
2025-06-21T18:39:11.670352,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.41,1
2025-06-21T18:39:12.670832,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.47,1
2025-06-21T18:39:13.671036,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.44,1
2025-06-21T18:39:14.672300,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.43,1
2025-06-21T18:39:15.673979,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.17,1
2025-06-21T18:39:16.677574,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.99,1
2025-06-21T18:39:17.678150,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.78,1
2025-06-21T18:39:18.679090,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.25,1
2025-06-21T18:39:19.679558,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.54,1
2025-06-21T18:39:20.680211,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.63,1
2025-06-21T18:39:21.680507,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.42,1
2025-06-21T18:39:22.681307,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.02,1
2025-06-21T18:39:23.682145,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.97,1
2025-06-21T18:39:24.682637,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,14.79,1
2025-06-21T18:39:25.683510,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.75,1
2025-06-21T18:39:26.684017,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.64,1
2025-06-21T18:39:27.684640,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.58,1
2025-06-21T18:39:28.685266,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.25,1
2025-06-21T18:39:29.685986,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.12,1
2025-06-21T18:39:30.687626,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,11.59,1
2025-06-21T18:39:31.688206,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.31,1
2025-06-21T18:39:32.688787,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.19,1
2025-06-21T18:39:33.689159,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.3,1
2025-06-21T18:39:34.689540,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.19,1
2025-06-21T18:39:35.690338,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.29,1
2025-06-21T18:39:36.690617,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.6,1
2025-06-21T18:39:37.691196,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.04,1
2025-06-21T18:39:38.691375,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.39,1
2025-06-21T18:39:39.692798,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.52,1
2025-06-21T18:39:40.694476,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.75,1
2025-06-21T18:39:41.695292,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,11.62,1
2025-06-21T18:39:42.695709,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.17,1
2025-06-21T18:39:43.696412,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.06,1
2025-06-21T18:39:44.696779,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.19,1
2025-06-21T18:39:45.697122,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.91,1
2025-06-21T18:39:46.697471,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.91,1
2025-06-21T18:39:47.697878,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.83,1
2025-06-21T18:39:48.698328,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.78,1
2025-06-21T18:39:49.698796,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.04,1
2025-06-21T18:39:50.699063,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.54,1
2025-06-21T18:39:51.699695,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.51,1
2025-06-21T18:39:52.700343,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.58,1
2025-06-21T18:39:53.700964,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.55,1
2025-06-21T18:39:54.701708,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.19,1
2025-06-21T18:39:55.702003,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.16,1
2025-06-21T18:39:56.702440,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.54,1
2025-06-21T18:39:57.702868,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.94,1
2025-06-21T18:39:58.703512,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.74,1
2025-06-21T18:39:59.704176,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.11,1
2025-06-21T18:40:00.704283,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.24,1
2025-06-21T18:40:01.718781,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.48,1
2025-06-21T18:40:02.719235,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.08,1
2025-06-21T18:40:03.719758,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.96,1
2025-06-21T18:40:04.719957,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.51,1
2025-06-21T18:40:05.720424,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,14.65,1
2025-06-21T18:40:06.721684,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.2,1
2025-06-21T18:40:07.722446,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.58,1
2025-06-21T18:40:08.723195,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.57,1
2025-06-21T18:40:09.723711,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.99,1
2025-06-21T18:40:10.724162,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.08,1
2025-06-21T18:40:11.724862,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.02,1
2025-06-21T18:40:12.725537,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.62,1
2025-06-21T18:40:13.725960,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.15,1
2025-06-21T18:40:14.726471,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.92,1
2025-06-21T18:40:15.726824,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.62,1
2025-06-21T18:40:16.727240,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.33,1
2025-06-21T18:40:17.727803,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.62,1
2025-06-21T18:40:18.728358,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.69,1
2025-06-21T18:40:19.728601,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.92,1
2025-06-21T18:40:20.729457,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.21,1
2025-06-21T18:40:21.729784,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.33,1
2025-06-21T18:40:22.730304,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.0,1
2025-06-21T18:40:23.730785,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.56,1
2025-06-21T18:40:24.731409,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.45,1
2025-06-21T18:40:25.732239,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.98,1
2025-06-21T18:40:26.732826,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.47,1
2025-06-21T18:40:27.733420,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.89,1
2025-06-21T19:19:15.452987,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.2,1
2025-06-21T19:19:16.454201,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.47,1
2025-06-21T19:19:17.454713,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.11,1
2025-06-21T19:19:18.455661,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.96,1
2025-06-21T19:19:19.456210,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,4.0,1
2025-06-21T19:19:20.457221,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.2,1
2025-06-21T19:19:21.458415,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.65,1
2025-06-21T19:19:22.458641,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.01,1
2025-06-21T19:19:23.459235,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.32,1
2025-06-21T19:19:24.459864,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.69,1
2025-06-21T19:19:25.459989,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.4,1
2025-06-21T19:19:26.460210,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.88,1
2025-06-21T19:19:27.460353,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.41,1
2025-06-21T19:19:28.461073,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.14,1
2025-06-21T19:19:29.462163,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.28,1
2025-06-21T19:19:30.462649,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.16,1
2025-06-21T19:19:31.463273,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.69,1
2025-06-21T19:19:32.463830,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.35,1
2025-06-21T19:19:33.464310,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.79,1
2025-06-21T19:19:34.465097,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.64,1
2025-06-21T19:19:35.466219,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.24,1
2025-06-21T19:19:36.468977,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.95,1
2025-06-21T19:19:37.469647,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.77,1
2025-06-21T19:19:38.470396,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.33,1
2025-06-21T19:19:39.470869,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.39,1
2025-06-21T19:19:40.471445,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.45,1
2025-06-21T19:19:41.472234,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.24,1
2025-06-21T19:19:42.473166,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.57,1
2025-06-21T19:19:43.474248,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.06,1
2025-06-21T19:19:44.475218,TS2V4AI-PULLEY-001,1,0,0,0,MISALIGNMENT,14.52,1
2025-06-21T19:19:45.476221,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.88,1
2025-06-21T19:19:46.476865,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.24,1
2025-06-21T19:19:47.477582,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.56,1
2025-06-21T19:19:48.478303,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.35,1
2025-06-21T19:19:49.479109,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.91,1
2025-06-21T19:19:50.480317,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.54,1
2025-06-21T19:19:51.480474,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.86,1
2025-06-21T19:19:52.480851,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.32,1
2025-06-21T19:19:53.481167,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.44,1
2025-06-21T19:19:54.481837,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.88,1
2025-06-21T19:19:55.483088,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.31,1
2025-06-21T19:19:56.484013,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.35,1
2025-06-21T19:19:57.484716,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.75,1
2025-06-21T19:19:58.485608,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.54,1
2025-06-21T19:19:59.486451,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.15,1
2025-06-21T19:20:00.487550,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.71,1
2025-06-21T19:20:01.488382,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.51,1
2025-06-21T19:20:02.488909,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.3,1
2025-06-21T19:20:03.489638,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,1.72,1
2025-06-21T19:20:04.490471,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,2.78,1
2025-06-21T19:20:05.490980,TS2V4AI-PULLEY-001,0,1,1,0,NORMAL,3.66,1
