timestamp,sensor_id,applied_load_kN,mv_per_v,excitation_V,temperature_C,impact_event,alerts
2025-06-20T12:09:06.366124,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.45,0,NORMAL
2025-06-20T12:09:07.366790,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.45,0,NORMAL
2025-06-20T12:09:08.368284,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.45,0,NORMAL
2025-06-20T12:09:09.368902,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.45,0,NORMAL
2025-06-20T12:09:10.369379,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.45,0,NORMAL
2025-06-20T12:09:11.370089,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.45,0,NORMAL
2025-06-20T12:09:12.370721,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.45,0,NORMAL
2025-06-20T12:09:13.371405,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.46,0,NORMAL
2025-06-20T12:09:14.372347,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.46,0,NORMAL
2025-06-20T12:09:15.373227,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.46,0,NORMAL
2025-06-20T12:09:16.373739,SGLC7050-IMPACTBED-001,1600.0,1.20005,10.0,25.46,0,NORMAL
2025-06-20T12:09:17.374694,SGLC7050-IMPACTBED-001,2000.0,1.50007,10.0,25.46,1,IMPACT
2025-06-20T12:09:18.375498,SGLC7050-IMPACTBED-001,2000.0,1.50007,10.0,25.46,1,IMPACT
2025-06-20T12:09:19.376239,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.46,0,NORMAL
2025-06-20T12:09:20.377141,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.46,0,NORMAL
2025-06-20T12:09:21.378171,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.46,0,NORMAL
2025-06-20T12:09:22.378842,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.46,0,NORMAL
2025-06-20T12:09:23.379284,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.46,0,NORMAL
2025-06-20T12:09:24.380133,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.46,0,NORMAL
2025-06-20T12:09:25.380912,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.46,0,NORMAL
2025-06-20T12:09:26.381395,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:27.381654,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:28.382395,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:29.382940,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:30.383498,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:31.384007,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:32.384402,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:33.385210,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:34.385644,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:35.386753,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:36.387302,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:37.388052,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:38.388654,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:39.389278,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.47,0,NORMAL
2025-06-20T12:09:40.390084,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:41.390464,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:42.391217,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:43.391967,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:44.392694,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:45.393488,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:46.393945,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:47.394773,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:48.394986,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:49.395247,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:50.395884,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:51.396409,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:52.396735,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:53.397156,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.48,0,NORMAL
2025-06-20T12:09:54.397600,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:09:55.398929,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:09:56.399119,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:09:57.399830,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:09:58.400414,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:09:59.400995,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:10:00.401495,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:10:01.402134,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:10:02.402386,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:10:03.402970,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:10:04.403444,SGLC7050-IMPACTBED-001,2000.0,1.50007,10.0,25.49,1,IMPACT
2025-06-20T12:10:05.404093,SGLC7050-IMPACTBED-001,2000.0,1.50007,10.0,25.49,1,IMPACT
2025-06-20T12:10:06.405205,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:10:07.405874,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.49,0,NORMAL
2025-06-20T12:10:08.406752,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:09.407768,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:10.408654,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:11.409081,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:12.409663,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:13.410363,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:14.411256,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:15.411805,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:16.412570,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:17.413470,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:18.413888,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:19.414696,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:20.415477,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:21.415925,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.5,0,NORMAL
2025-06-20T12:10:22.416959,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:23.417729,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:24.418682,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:25.419889,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:26.420684,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:27.420971,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:28.421463,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:29.422467,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:30.422908,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:31.423627,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:32.424144,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:33.424497,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:34.425580,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.51,0,NORMAL
2025-06-20T12:10:35.426233,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:36.427564,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:37.428107,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:38.428717,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:39.429390,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:40.430044,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:41.430875,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:42.431460,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:43.432130,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:44.432684,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:45.433335,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:46.434334,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:47.435244,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:48.436198,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.52,0,NORMAL
2025-06-20T12:10:49.436620,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:50.437459,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:51.438468,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.53,1,IMPACT
2025-06-20T12:10:52.438973,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.53,1,IMPACT
2025-06-20T12:10:53.439637,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:54.440596,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:55.441556,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:56.442359,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:57.442685,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:58.443310,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:10:59.443873,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:11:00.444783,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:11:01.445324,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:11:02.446004,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.53,0,NORMAL
2025-06-20T12:11:03.446983,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:04.447612,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:05.448813,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:06.449567,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:07.450399,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:08.451297,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:09.451949,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:10.452743,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:11.453460,SGLC7050-IMPACTBED-001,1600.0,1.20006,10.0,25.54,0,NORMAL
2025-06-20T12:11:12.453772,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-20T12:11:13.454396,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-20T12:11:14.455116,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-20T12:11:15.455563,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-20T12:11:16.456071,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.54,0,NORMAL
2025-06-20T12:11:17.456969,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:18.457892,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:19.458705,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:20.459562,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:21.460113,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:22.460807,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:23.461420,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:24.462168,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:25.462758,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:26.463596,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:27.463829,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:28.464370,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:29.465274,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.55,0,NORMAL
2025-06-20T12:11:30.466139,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:31.466919,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:32.467786,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:33.468729,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:34.469476,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:35.470384,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:36.471077,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:37.472021,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:38.472706,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.56,1,IMPACT
2025-06-20T12:11:39.473121,SGLC7050-IMPACTBED-001,2000.0,1.50008,10.0,25.56,1,IMPACT
2025-06-20T12:11:40.473584,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:41.473993,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:42.474458,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:43.475376,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.56,0,NORMAL
2025-06-20T12:11:44.476434,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:45.477428,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:46.478058,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:47.478735,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:48.479381,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:49.480016,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:50.480544,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:51.481176,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:52.481978,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:53.482519,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:54.483150,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:55.483845,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:56.484671,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:57.485071,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.57,0,NORMAL
2025-06-20T12:11:58.485662,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:11:59.486481,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:00.487549,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:01.488218,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:02.488809,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:03.489362,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:04.489811,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:05.490217,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:06.490768,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:07.491449,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:08.492193,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:09.493177,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:10.493954,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:11.494484,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.58,0,NORMAL
2025-06-20T12:12:12.495097,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:13.495793,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:14.496273,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:15.497041,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:16.497953,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:17.498951,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:18.499576,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:19.500371,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:20.500568,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:21.501209,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:22.501768,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:23.502469,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:24.503353,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.59,0,NORMAL
2025-06-20T12:12:25.504016,SGLC7050-IMPACTBED-001,2000.0,1.50009,10.0,25.6,1,IMPACT
2025-06-20T12:12:26.504765,SGLC7050-IMPACTBED-001,2000.0,1.50009,10.0,25.6,1,IMPACT
2025-06-20T12:12:27.505496,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:28.506345,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:29.507085,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:30.508015,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:31.508573,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:32.509446,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:33.510363,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:34.510939,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:35.511312,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:36.511942,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:37.512637,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:38.513124,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.6,0,NORMAL
2025-06-20T12:12:39.513713,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:40.514518,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:41.514900,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:42.515381,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:43.515633,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:44.516313,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:45.516787,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:46.517415,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:47.518396,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:48.519155,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:49.519679,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:50.520565,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:51.521057,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:52.521814,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.61,0,NORMAL
2025-06-20T12:12:53.522389,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:12:54.522716,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:12:55.523595,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:12:56.524416,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:12:57.524868,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:12:58.525502,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:12:59.526299,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:13:00.526867,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
2025-06-20T12:13:01.527952,SGLC7050-IMPACTBED-001,1600.0,1.20007,10.0,25.62,0,NORMAL
