timestamp,sensor_id,rotation_count,rpm,temp_left,temp_right,vibration_rms,BPFI,BPFO,BSF,FTF,alerts
2025-06-27T10:41:38.115401,SI-OFBA-6309-45-40-03,0,350.0,37.4,36.1,0.148,0.0197,0.0387,0.0922,0.0441,RPM_DEVIATION
2025-06-27T10:41:38.216046,SI-OFBA-6309-45-40-03,0,350.0,31.7,32.7,0.3845,0.0616,0.0759,0.05,0.0583,RPM_DEVIATION
2025-06-27T10:41:38.316694,SI-OFBA-6309-45-40-03,0,350.0,36.6,34.5,0.4041,0.0478,0.0858,0.0729,0.0754,RPM_DEVIATION
2025-06-27T10:41:38.417803,SI-OFBA-6309-45-40-03,0,350.0,35.1,37.9,0.1548,0.0451,0.0541,0.0378,0.0175,RPM_DEVIATION
2025-06-27T10:41:38.518582,SI-OFBA-6309-45-40-03,0,350.0,34.9,36.3,0.3856,0.0178,0.0692,0.0196,0.0641,RPM_DEVIATION
2025-06-27T10:41:38.619668,SI-OFBA-6309-45-40-03,0,350.0,35.6,35.5,0.2948,0.0114,0.029,0.0474,0.0786,RPM_DEVIATION
2025-06-27T10:41:38.720456,SI-OFBA-6309-45-40-03,0,350.0,37.2,37.2,0.3733,0.0886,0.0655,0.0976,0.0555,RPM_DEVIATION
2025-06-27T10:41:38.821592,SI-OFBA-6309-45-40-03,0,350.0,35.3,38.7,0.2781,0.0442,0.0192,0.0462,0.0309,RPM_DEVIATION
2025-06-27T10:41:38.922193,SI-OFBA-6309-45-40-03,0,350.0,37.9,37.7,0.2277,0.0754,0.0103,0.0454,0.0195,RPM_DEVIATION
2025-06-27T10:41:39.022756,SI-OFBA-6309-45-40-03,0,350.0,35.2,33.4,0.2379,0.0464,0.0361,0.091,0.0218,RPM_DEVIATION
2025-06-27T10:41:39.123712,SI-OFBA-6309-45-40-03,0,350.0,34.3,35.5,0.4261,0.0383,0.0655,0.0472,0.0373,RPM_DEVIATION
2025-06-27T10:41:39.224941,SI-OFBA-6309-45-40-03,0,350.0,34.5,38.8,0.3774,0.0285,0.0215,0.0614,0.0493,RPM_DEVIATION
2025-06-27T10:41:39.326267,SI-OFBA-6309-45-40-03,0,350.0,36.2,36.5,0.4495,0.099,0.0635,0.0894,0.0991,RPM_DEVIATION
2025-06-27T10:41:39.427163,SI-OFBA-6309-45-40-03,0,350.0,34.5,33.4,0.1987,0.0948,0.0146,0.0294,0.0334,RPM_DEVIATION
2025-06-27T10:41:39.528071,SI-OFBA-6309-45-40-03,0,350.0,35.6,35.8,0.3445,0.0228,0.0656,0.0489,0.0768,RPM_DEVIATION
2025-06-27T10:41:39.629923,SI-OFBA-6309-45-40-03,0,350.0,37.9,36.9,0.2432,0.0971,0.0752,0.0985,0.0153,RPM_DEVIATION
2025-06-27T10:41:39.730401,SI-OFBA-6309-45-40-03,0,350.0,32.1,33.5,0.2186,0.0553,0.0563,0.0183,0.084,RPM_DEVIATION
2025-06-27T10:41:39.831570,SI-OFBA-6309-45-40-03,0,350.0,34.8,35.8,0.2992,0.0164,0.0656,0.0495,0.0544,RPM_DEVIATION
2025-06-27T10:41:39.932207,SI-OFBA-6309-45-40-03,0,350.0,34.7,35.7,0.2069,0.0131,0.0988,0.0329,0.084,RPM_DEVIATION
2025-06-27T10:41:40.032910,SI-OFBA-6309-45-40-03,0,350.0,37.3,36.5,0.2664,0.0533,0.083,0.0789,0.0222,RPM_DEVIATION
2025-06-27T10:41:40.133592,SI-OFBA-6309-45-40-03,0,350.0,38.4,34.2,0.3542,0.016,0.0299,0.0605,0.0532,RPM_DEVIATION
2025-06-27T10:41:40.234540,SI-OFBA-6309-45-40-03,0,350.0,34.1,33.9,0.2124,0.0477,0.046,0.0427,0.0647,RPM_DEVIATION
2025-06-27T10:41:40.335785,SI-OFBA-6309-45-40-03,0,350.0,34.8,35.7,0.3643,0.0264,0.0441,0.064,0.0105,RPM_DEVIATION
2025-06-27T10:41:40.436629,SI-OFBA-6309-45-40-03,0,350.0,35.2,37.1,0.1624,0.0568,0.05,0.0524,0.017,RPM_DEVIATION
2025-06-27T10:41:40.537275,SI-OFBA-6309-45-40-03,0,350.0,35.4,32.1,0.2954,0.0769,0.0619,0.0728,0.0152,RPM_DEVIATION
2025-06-27T10:41:40.638016,SI-OFBA-6309-45-40-03,0,350.0,34.9,32.1,0.2112,0.0484,0.0245,0.0806,0.0231,RPM_DEVIATION
2025-06-27T10:41:40.738785,SI-OFBA-6309-45-40-03,0,350.0,37.7,35.7,0.3684,0.051,0.0767,0.0891,0.0628,RPM_DEVIATION
2025-06-27T10:41:40.839553,SI-OFBA-6309-45-40-03,0,350.0,36.2,33.6,0.1269,0.0731,0.014,0.0551,0.0128,RPM_DEVIATION
2025-06-27T10:41:40.940400,SI-OFBA-6309-45-40-03,0,350.0,37.4,34.8,0.1243,0.0812,0.0462,0.0324,0.055,RPM_DEVIATION
2025-06-27T10:41:41.040777,SI-OFBA-6309-45-40-03,0,350.0,36.2,34.7,0.2082,0.0851,0.0249,0.0668,0.0254,RPM_DEVIATION
2025-06-27T10:41:41.141522,SI-OFBA-6309-45-40-03,0,350.0,39.8,36.9,0.2187,0.0708,0.08,0.0221,0.0146,RPM_DEVIATION
2025-06-27T10:41:41.242298,SI-OFBA-6309-45-40-03,0,350.0,35.4,35.0,0.2473,0.0903,0.0882,0.0351,0.0962,RPM_DEVIATION
2025-06-27T10:41:41.343043,SI-OFBA-6309-45-40-03,0,350.0,34.4,35.6,0.3918,0.0204,0.0852,0.089,0.0681,RPM_DEVIATION
2025-06-27T10:41:41.444034,SI-OFBA-6309-45-40-03,0,350.0,33.2,35.2,0.4971,0.0704,0.0763,0.0344,0.084,RPM_DEVIATION
2025-06-27T10:41:41.544902,SI-OFBA-6309-45-40-03,0,350.0,32.9,36.6,0.2216,0.0644,0.0499,0.0387,0.0785,RPM_DEVIATION
2025-06-27T10:41:41.645821,SI-OFBA-6309-45-40-03,0,350.0,34.0,36.6,0.2325,0.0612,0.0897,0.0819,0.0273,RPM_DEVIATION
2025-06-27T10:41:41.746439,SI-OFBA-6309-45-40-03,0,350.0,35.3,37.7,0.4603,0.0375,0.0195,0.0842,0.0353,RPM_DEVIATION
2025-06-27T10:41:41.847545,SI-OFBA-6309-45-40-03,0,350.0,34.6,32.3,0.1174,0.0133,0.0665,0.0362,0.0737,RPM_DEVIATION
2025-06-27T10:41:41.948399,SI-OFBA-6309-45-40-03,0,350.0,36.1,36.8,0.3481,0.0645,0.0717,0.0989,0.0698,RPM_DEVIATION
2025-06-27T10:41:42.049467,SI-OFBA-6309-45-40-03,0,350.0,34.7,33.3,0.1418,0.0314,0.1,0.0356,0.0319,RPM_DEVIATION
2025-06-27T10:41:42.150347,SI-OFBA-6309-45-40-03,0,350.0,35.7,34.4,0.4916,0.0411,0.0135,0.0482,0.0891,RPM_DEVIATION
2025-06-27T10:41:42.251079,SI-OFBA-6309-45-40-03,0,350.0,33.7,34.1,0.3214,0.016,0.0862,0.0712,0.058,RPM_DEVIATION
2025-06-27T10:41:42.351613,SI-OFBA-6309-45-40-03,0,350.0,34.3,36.2,0.3181,0.0314,0.0454,0.0215,0.0297,RPM_DEVIATION
2025-06-27T10:41:42.452379,SI-OFBA-6309-45-40-03,0,350.0,35.9,36.6,0.4449,0.0415,0.0222,0.0154,0.079,RPM_DEVIATION
2025-06-27T10:41:42.553287,SI-OFBA-6309-45-40-03,0,350.0,32.0,33.3,0.3462,0.0683,0.0328,0.0677,0.0363,RPM_DEVIATION
2025-06-27T10:41:42.654178,SI-OFBA-6309-45-40-03,0,350.0,35.4,32.6,0.2416,0.016,0.0372,0.0619,0.0692,RPM_DEVIATION
2025-06-27T10:41:42.754849,SI-OFBA-6309-45-40-03,0,350.0,35.7,33.6,0.2563,0.0123,0.0133,0.0647,0.029,RPM_DEVIATION
2025-06-27T10:41:42.856191,SI-OFBA-6309-45-40-03,0,350.0,37.9,36.4,0.3241,0.0593,0.0335,0.0623,0.0384,RPM_DEVIATION
2025-06-27T10:41:42.956946,SI-OFBA-6309-45-40-03,0,350.0,32.2,35.4,0.1788,0.0387,0.0596,0.0541,0.0615,RPM_DEVIATION
2025-06-27T10:41:43.057713,SI-OFBA-6309-45-40-03,0,350.0,34.9,35.2,0.4358,0.0863,0.0815,0.0148,0.0366,RPM_DEVIATION
2025-06-27T10:41:43.158697,SI-OFBA-6309-45-40-03,0,350.0,34.4,37.1,0.3669,0.041,0.0247,0.0901,0.0798,RPM_DEVIATION
2025-06-27T10:41:43.259310,SI-OFBA-6309-45-40-03,0,350.0,34.1,34.3,0.3793,0.0309,0.0232,0.092,0.0312,RPM_DEVIATION
2025-06-27T10:41:43.360310,SI-OFBA-6309-45-40-03,0,350.0,31.4,34.6,0.2752,0.0437,0.0273,0.0725,0.0591,RPM_DEVIATION
2025-06-27T10:41:43.461012,SI-OFBA-6309-45-40-03,0,350.0,36.4,31.6,0.3514,0.0744,0.0989,0.0547,0.0501,RPM_DEVIATION
2025-06-27T10:41:43.561738,SI-OFBA-6309-45-40-03,0,350.0,33.1,35.4,0.1906,0.094,0.0261,0.0694,0.0846,RPM_DEVIATION
2025-06-27T10:41:43.662591,SI-OFBA-6309-45-40-03,0,350.0,34.0,34.2,0.1823,0.0751,0.0619,0.035,0.092,RPM_DEVIATION
2025-06-27T10:41:43.763747,SI-OFBA-6309-45-40-03,0,350.0,33.3,34.5,0.3074,0.0787,0.0979,0.0378,0.044,RPM_DEVIATION
2025-06-27T10:41:43.864616,SI-OFBA-6309-45-40-03,0,350.0,30.7,36.6,0.1582,0.049,0.0455,0.0155,0.0658,RPM_DEVIATION
2025-06-27T10:41:43.965462,SI-OFBA-6309-45-40-03,0,350.0,37.0,34.9,0.4393,0.0732,0.0639,0.0578,0.0533,RPM_DEVIATION
2025-06-27T10:41:44.066043,SI-OFBA-6309-45-40-03,0,350.0,36.2,35.0,0.4872,0.0405,0.0237,0.0996,0.0992,RPM_DEVIATION
2025-06-27T10:41:44.167144,SI-OFBA-6309-45-40-03,0,350.0,36.3,33.3,0.3436,0.0324,0.026,0.0306,0.034,RPM_DEVIATION
2025-06-27T10:41:44.267830,SI-OFBA-6309-45-40-03,0,350.0,35.5,35.9,0.136,0.0213,0.0672,0.057,0.0588,RPM_DEVIATION
2025-06-27T10:41:44.368534,SI-OFBA-6309-45-40-03,0,350.0,34.5,35.1,0.4225,0.0647,0.0529,0.0333,0.0835,RPM_DEVIATION
2025-06-27T10:41:44.469095,SI-OFBA-6309-45-40-03,0,350.0,36.1,33.0,0.2917,0.0661,0.0523,0.0647,0.0232,RPM_DEVIATION
2025-06-27T10:41:44.569866,SI-OFBA-6309-45-40-03,0,350.0,32.8,34.6,0.1453,0.0366,0.0939,0.0466,0.0414,RPM_DEVIATION
2025-06-27T10:41:44.670378,SI-OFBA-6309-45-40-03,0,350.0,34.6,35.7,0.3319,0.0281,0.0962,0.0684,0.038,RPM_DEVIATION
2025-06-27T10:41:44.771245,SI-OFBA-6309-45-40-03,0,350.0,34.3,39.5,0.2348,0.0217,0.0656,0.065,0.0255,RPM_DEVIATION
2025-06-27T10:41:44.871715,SI-OFBA-6309-45-40-03,0,350.0,35.4,35.6,0.4358,0.0542,0.0241,0.0722,0.0236,RPM_DEVIATION
2025-06-27T10:41:44.972722,SI-OFBA-6309-45-40-03,0,350.0,37.1,33.5,0.1779,0.0971,0.0581,0.0162,0.045,RPM_DEVIATION
2025-06-27T10:41:45.073365,SI-OFBA-6309-45-40-03,0,350.0,35.3,34.6,0.2428,0.0124,0.0612,0.0582,0.0611,RPM_DEVIATION
2025-06-27T10:41:45.174483,SI-OFBA-6309-45-40-03,0,350.0,33.3,35.8,0.2277,0.0747,0.0471,0.0546,0.0526,RPM_DEVIATION
2025-06-27T10:41:45.275370,SI-OFBA-6309-45-40-03,0,350.0,36.9,31.1,0.4703,0.0405,0.0842,0.0955,0.0997,RPM_DEVIATION
2025-06-27T10:41:45.376340,SI-OFBA-6309-45-40-03,0,350.0,34.8,37.1,0.4002,0.0721,0.0941,0.0222,0.0484,RPM_DEVIATION
2025-06-27T10:41:45.477182,SI-OFBA-6309-45-40-03,0,350.0,37.3,33.8,0.4643,0.0612,0.0793,0.094,0.0526,RPM_DEVIATION
2025-06-27T10:41:45.577994,SI-OFBA-6309-45-40-03,0,350.0,36.0,34.7,0.433,0.0382,0.0502,0.0118,0.0673,RPM_DEVIATION
2025-06-27T10:41:45.679064,SI-OFBA-6309-45-40-03,0,350.0,38.5,37.3,0.2073,0.0977,0.0191,0.096,0.0171,RPM_DEVIATION
2025-06-27T10:41:45.779685,SI-OFBA-6309-45-40-03,0,350.0,37.7,36.4,0.4612,0.0504,0.0279,0.0368,0.094,RPM_DEVIATION
2025-06-27T10:41:45.880348,SI-OFBA-6309-45-40-03,0,350.0,34.0,35.3,0.3102,0.0774,0.0609,0.0346,0.0677,RPM_DEVIATION
2025-06-27T10:41:45.980752,SI-OFBA-6309-45-40-03,0,350.0,31.1,35.4,0.4527,0.0973,0.0851,0.0869,0.0315,RPM_DEVIATION
2025-06-27T10:41:46.081563,SI-OFBA-6309-45-40-03,0,350.0,34.8,31.7,0.3995,0.0732,0.0551,0.0324,0.0522,RPM_DEVIATION
2025-06-27T10:41:46.182346,SI-OFBA-6309-45-40-03,0,350.0,36.8,39.8,0.1581,0.083,0.045,0.0855,0.0967,RPM_DEVIATION
2025-06-27T10:41:46.283186,SI-OFBA-6309-45-40-03,0,350.0,35.9,36.5,0.347,0.05,0.0795,0.0222,0.0907,RPM_DEVIATION
2025-06-27T10:41:46.384334,SI-OFBA-6309-45-40-03,0,350.0,35.2,34.4,0.302,0.0364,0.0589,0.0425,0.0165,RPM_DEVIATION
2025-06-27T10:41:46.490010,SI-OFBA-6309-45-40-03,0,350.0,34.9,35.9,0.1379,0.0966,0.0729,0.0404,0.0431,RPM_DEVIATION
2025-06-27T10:41:46.605160,SI-OFBA-6309-45-40-03,0,350.0,31.5,31.5,0.3318,0.0256,0.0686,0.0141,0.0193,RPM_DEVIATION
2025-06-27T10:41:46.706331,SI-OFBA-6309-45-40-03,0,350.0,33.7,30.7,0.3876,0.0663,0.0492,0.0774,0.0249,RPM_DEVIATION
2025-06-27T10:41:46.807213,SI-OFBA-6309-45-40-03,0,350.0,37.1,33.1,0.1499,0.031,0.0737,0.0191,0.029,RPM_DEVIATION
2025-06-27T10:41:46.907754,SI-OFBA-6309-45-40-03,0,350.0,37.3,31.8,0.3332,0.0788,0.0339,0.0361,0.096,RPM_DEVIATION
2025-06-27T10:41:47.008386,SI-OFBA-6309-45-40-03,0,350.0,35.2,34.5,0.4878,0.0414,0.0133,0.0651,0.0991,RPM_DEVIATION
2025-06-27T10:41:47.109031,SI-OFBA-6309-45-40-03,0,350.0,34.5,36.5,0.235,0.0649,0.0807,0.0882,0.0158,RPM_DEVIATION
2025-06-27T10:41:47.209449,SI-OFBA-6309-45-40-03,0,350.0,34.3,37.8,0.2886,0.0921,0.0839,0.0718,0.0216,RPM_DEVIATION
2025-06-27T10:41:47.310139,SI-OFBA-6309-45-40-03,0,350.0,34.6,37.9,0.4029,0.0349,0.0413,0.0818,0.0233,RPM_DEVIATION
2025-06-27T10:41:47.411462,SI-OFBA-6309-45-40-03,0,350.0,36.1,35.2,0.115,0.093,0.0536,0.0485,0.0649,RPM_DEVIATION
2025-06-27T10:41:47.511845,SI-OFBA-6309-45-40-03,0,350.0,35.2,33.8,0.2836,0.0549,0.0939,0.0807,0.0729,RPM_DEVIATION
2025-06-27T10:41:47.612847,SI-OFBA-6309-45-40-03,0,350.0,37.6,35.0,0.396,0.0313,0.0675,0.0985,0.0693,RPM_DEVIATION
2025-06-27T10:41:47.713795,SI-OFBA-6309-45-40-03,0,350.0,34.9,33.8,0.4327,0.0598,0.0799,0.0607,0.0551,RPM_DEVIATION
2025-06-27T10:41:47.815214,SI-OFBA-6309-45-40-03,0,350.0,38.0,36.1,0.1574,0.0634,0.0713,0.0443,0.0128,RPM_DEVIATION
2025-06-27T10:41:47.916196,SI-OFBA-6309-45-40-03,0,350.0,39.5,35.4,0.1371,0.0393,0.0187,0.0335,0.0591,RPM_DEVIATION
2025-06-27T10:41:48.016834,SI-OFBA-6309-45-40-03,0,350.0,33.8,38.1,0.3777,0.0909,0.0465,0.0259,0.0438,RPM_DEVIATION
2025-06-27T10:41:48.117410,SI-OFBA-6309-45-40-03,0,350.0,34.4,35.9,0.377,0.0506,0.0553,0.044,0.0534,RPM_DEVIATION
2025-06-27T10:41:48.218296,SI-OFBA-6309-45-40-03,0,350.0,29.5,32.4,0.4123,0.0977,0.0428,0.0904,0.0954,RPM_DEVIATION
2025-06-27T10:41:48.318806,SI-OFBA-6309-45-40-03,0,350.0,35.5,36.8,0.2782,0.0746,0.011,0.0733,0.0527,RPM_DEVIATION
2025-06-27T10:41:48.419896,SI-OFBA-6309-45-40-03,0,350.0,36.1,34.3,0.2267,0.089,0.0877,0.0929,0.0596,RPM_DEVIATION
2025-06-27T10:41:48.521187,SI-OFBA-6309-45-40-03,0,350.0,33.5,32.6,0.1342,0.081,0.0709,0.0331,0.0938,RPM_DEVIATION
2025-06-27T10:41:48.621491,SI-OFBA-6309-45-40-03,0,350.0,32.7,37.1,0.2146,0.0261,0.0913,0.0556,0.0628,RPM_DEVIATION
2025-06-27T10:41:48.722329,SI-OFBA-6309-45-40-03,0,350.0,36.1,32.8,0.4079,0.0677,0.0593,0.0966,0.0628,RPM_DEVIATION
2025-06-27T10:41:48.823317,SI-OFBA-6309-45-40-03,0,350.0,35.4,33.0,0.3029,0.0573,0.0662,0.0937,0.0807,RPM_DEVIATION
2025-06-27T10:41:48.923934,SI-OFBA-6309-45-40-03,0,350.0,37.1,34.5,0.2907,0.0365,0.0705,0.0738,0.0929,RPM_DEVIATION
2025-06-27T10:41:49.024714,SI-OFBA-6309-45-40-03,0,350.0,34.0,34.8,0.4875,0.0171,0.0117,0.0783,0.0361,RPM_DEVIATION
2025-06-27T10:41:49.125521,SI-OFBA-6309-45-40-03,0,350.0,36.1,35.3,0.3168,0.084,0.0308,0.0513,0.0443,RPM_DEVIATION
2025-06-27T10:41:49.226190,SI-OFBA-6309-45-40-03,0,350.0,36.6,36.7,0.3411,0.0299,0.0237,0.0526,0.0928,RPM_DEVIATION
2025-06-27T10:41:49.327117,SI-OFBA-6309-45-40-03,0,350.0,37.2,33.5,0.3031,0.0792,0.0135,0.0999,0.086,RPM_DEVIATION
2025-06-27T10:41:49.427756,SI-OFBA-6309-45-40-03,0,350.0,36.8,35.7,0.3303,0.075,0.0635,0.0992,0.0157,RPM_DEVIATION
2025-06-27T10:41:49.528441,SI-OFBA-6309-45-40-03,0,350.0,33.4,36.1,0.4253,0.0252,0.0595,0.0173,0.0612,RPM_DEVIATION
2025-06-27T10:41:49.629258,SI-OFBA-6309-45-40-03,0,350.0,34.4,31.7,0.358,0.0327,0.0275,0.0989,0.025,RPM_DEVIATION
2025-06-27T10:41:49.729920,SI-OFBA-6309-45-40-03,0,350.0,34.0,33.4,0.2856,0.0704,0.0296,0.07,0.0146,RPM_DEVIATION
2025-06-27T10:41:49.830722,SI-OFBA-6309-45-40-03,0,350.0,32.4,30.6,0.3333,0.0382,0.0769,0.065,0.0642,RPM_DEVIATION
2025-06-27T10:41:49.931604,SI-OFBA-6309-45-40-03,0,350.0,34.8,34.5,0.2625,0.0446,0.0745,0.0531,0.0744,RPM_DEVIATION
2025-06-27T10:41:50.032377,SI-OFBA-6309-45-40-03,0,350.0,35.5,37.7,0.1636,0.0887,0.0974,0.0954,0.0503,RPM_DEVIATION
2025-06-27T10:41:50.133384,SI-OFBA-6309-45-40-03,0,350.0,35.9,33.9,0.3121,0.0753,0.0228,0.0429,0.0239,RPM_DEVIATION
2025-06-27T10:41:50.234209,SI-OFBA-6309-45-40-03,0,350.0,38.1,37.6,0.3581,0.0424,0.058,0.0484,0.0535,RPM_DEVIATION
2025-06-27T10:41:50.335294,SI-OFBA-6309-45-40-03,0,350.0,40.0,34.9,0.2199,0.0538,0.0639,0.0651,0.0215,RPM_DEVIATION
2025-06-27T10:41:50.435688,SI-OFBA-6309-45-40-03,0,350.0,33.3,36.1,0.286,0.0581,0.0885,0.0859,0.0659,RPM_DEVIATION
2025-06-27T10:41:50.535940,SI-OFBA-6309-45-40-03,0,350.0,32.6,34.2,0.4343,0.0492,0.0832,0.0192,0.0366,RPM_DEVIATION
2025-06-27T10:41:50.636195,SI-OFBA-6309-45-40-03,0,350.0,35.5,34.8,0.2321,0.024,0.097,0.0988,0.0612,RPM_DEVIATION
2025-06-27T10:41:50.736724,SI-OFBA-6309-45-40-03,0,350.0,34.1,31.9,0.3877,0.017,0.0432,0.0522,0.0367,RPM_DEVIATION
2025-06-27T10:41:50.837495,SI-OFBA-6309-45-40-03,0,350.0,34.3,33.8,0.1449,0.0819,0.0148,0.0501,0.0177,RPM_DEVIATION
2025-06-27T10:41:50.938240,SI-OFBA-6309-45-40-03,0,350.0,36.1,38.9,0.4298,0.0466,0.0138,0.0562,0.0669,RPM_DEVIATION
2025-06-27T10:41:51.038969,SI-OFBA-6309-45-40-03,0,350.0,31.5,33.6,0.2264,0.0521,0.0649,0.0468,0.0793,RPM_DEVIATION
2025-06-27T10:41:51.140013,SI-OFBA-6309-45-40-03,0,350.0,32.1,33.8,0.244,0.0522,0.0977,0.0213,0.0253,RPM_DEVIATION
2025-06-27T10:41:51.240865,SI-OFBA-6309-45-40-03,0,350.0,35.7,34.8,0.2964,0.0408,0.0829,0.0241,0.0895,RPM_DEVIATION
2025-06-27T10:41:51.341739,SI-OFBA-6309-45-40-03,0,350.0,35.4,32.4,0.4619,0.0204,0.0715,0.0408,0.0628,RPM_DEVIATION
2025-06-27T10:41:51.442419,SI-OFBA-6309-45-40-03,0,350.0,37.5,35.4,0.1694,0.0949,0.0848,0.0203,0.078,RPM_DEVIATION
2025-06-27T10:41:51.542981,SI-OFBA-6309-45-40-03,0,350.0,36.9,34.6,0.2309,0.015,0.052,0.0723,0.0464,RPM_DEVIATION
2025-06-27T10:41:51.643939,SI-OFBA-6309-45-40-03,0,350.0,35.5,35.9,0.3983,0.0592,0.0584,0.0991,0.0794,RPM_DEVIATION
2025-06-27T10:41:51.744661,SI-OFBA-6309-45-40-03,0,350.0,35.2,37.6,0.1726,0.0325,0.0253,0.0868,0.0766,RPM_DEVIATION
2025-06-27T10:41:51.845411,SI-OFBA-6309-45-40-03,0,350.0,35.3,36.5,0.3212,0.0416,0.0968,0.0364,0.0119,RPM_DEVIATION
2025-06-27T10:41:51.946382,SI-OFBA-6309-45-40-03,0,350.0,32.1,33.7,0.4169,0.0713,0.0583,0.03,0.073,RPM_DEVIATION
2025-06-27T10:41:52.047112,SI-OFBA-6309-45-40-03,0,350.0,36.5,31.3,0.4852,0.0231,0.0253,0.0126,0.0978,RPM_DEVIATION
2025-06-27T10:41:52.147868,SI-OFBA-6309-45-40-03,0,350.0,32.1,35.6,0.1896,0.0287,0.0274,0.0403,0.0911,RPM_DEVIATION
2025-06-27T10:41:52.248127,SI-OFBA-6309-45-40-03,0,350.0,38.1,35.4,0.1064,0.0106,0.0578,0.0865,0.0579,RPM_DEVIATION
2025-06-27T10:41:52.348580,SI-OFBA-6309-45-40-03,0,350.0,33.9,35.7,0.377,0.0881,0.0565,0.0649,0.0552,RPM_DEVIATION
2025-06-27T10:41:52.449673,SI-OFBA-6309-45-40-03,0,350.0,34.3,37.7,0.4667,0.058,0.0661,0.0889,0.0757,RPM_DEVIATION
2025-06-27T10:41:52.550446,SI-OFBA-6309-45-40-03,0,350.0,32.4,35.5,0.3197,0.0108,0.0411,0.0515,0.0967,RPM_DEVIATION
2025-06-27T10:41:52.651061,SI-OFBA-6309-45-40-03,0,350.0,37.0,31.3,0.3751,0.0694,0.0948,0.0655,0.0317,RPM_DEVIATION
2025-06-27T10:41:52.751714,SI-OFBA-6309-45-40-03,0,350.0,37.8,33.7,0.3708,0.0121,0.0267,0.0962,0.087,RPM_DEVIATION
2025-06-27T10:41:52.852674,SI-OFBA-6309-45-40-03,0,350.0,37.3,36.9,0.1568,0.0299,0.0732,0.0679,0.0554,RPM_DEVIATION
2025-06-27T10:41:52.953520,SI-OFBA-6309-45-40-03,0,350.0,33.7,34.3,0.2698,0.0732,0.0812,0.0641,0.0178,RPM_DEVIATION
2025-06-27T10:41:53.054303,SI-OFBA-6309-45-40-03,0,350.0,36.6,36.6,0.1115,0.0634,0.0539,0.0451,0.0296,RPM_DEVIATION
2025-06-27T10:41:53.155005,SI-OFBA-6309-45-40-03,0,350.0,40.6,33.2,0.2918,0.0861,0.0449,0.0598,0.0596,RPM_DEVIATION
2025-06-27T10:41:53.255505,SI-OFBA-6309-45-40-03,0,350.0,32.2,38.0,0.4473,0.0873,0.0771,0.0849,0.0921,RPM_DEVIATION
2025-06-27T10:41:53.356212,SI-OFBA-6309-45-40-03,0,350.0,32.3,34.9,0.2658,0.0953,0.0283,0.0296,0.0492,RPM_DEVIATION
2025-06-27T10:41:53.457113,SI-OFBA-6309-45-40-03,0,350.0,35.3,34.2,0.2677,0.0952,0.0789,0.0362,0.0958,RPM_DEVIATION
2025-06-27T10:41:53.558071,SI-OFBA-6309-45-40-03,0,350.0,34.0,34.4,0.2734,0.0201,0.0657,0.0757,0.0774,RPM_DEVIATION
2025-06-27T10:41:53.659041,SI-OFBA-6309-45-40-03,0,350.0,33.2,32.8,0.3989,0.0619,0.011,0.0795,0.0752,RPM_DEVIATION
2025-06-27T10:41:53.760049,SI-OFBA-6309-45-40-03,0,350.0,37.6,35.2,0.235,0.0833,0.0163,0.0214,0.0216,RPM_DEVIATION
2025-06-27T10:41:53.860827,SI-OFBA-6309-45-40-03,0,350.0,39.2,36.8,0.4219,0.0387,0.0453,0.0617,0.0163,RPM_DEVIATION
2025-06-27T10:41:53.961986,SI-OFBA-6309-45-40-03,0,350.0,37.6,36.4,0.1143,0.0961,0.0381,0.0871,0.0904,RPM_DEVIATION
2025-06-27T10:41:54.062751,SI-OFBA-6309-45-40-03,0,350.0,36.7,38.7,0.4054,0.0557,0.0316,0.0737,0.0578,RPM_DEVIATION
2025-06-27T10:41:54.163626,SI-OFBA-6309-45-40-03,0,350.0,34.5,34.9,0.4437,0.0353,0.09,0.0963,0.0352,RPM_DEVIATION
2025-06-27T10:41:54.264669,SI-OFBA-6309-45-40-03,0,350.0,37.1,34.1,0.3973,0.0375,0.0202,0.0679,0.0572,RPM_DEVIATION
2025-06-27T10:41:54.365641,SI-OFBA-6309-45-40-03,0,350.0,35.4,31.2,0.3545,0.0407,0.0791,0.0852,0.0543,RPM_DEVIATION
2025-06-27T10:41:54.466497,SI-OFBA-6309-45-40-03,0,350.0,35.7,35.1,0.1469,0.0219,0.0502,0.072,0.0117,RPM_DEVIATION
2025-06-27T10:41:54.567376,SI-OFBA-6309-45-40-03,0,350.0,32.9,37.5,0.3044,0.0506,0.0595,0.0154,0.0855,RPM_DEVIATION
2025-06-27T10:41:54.668407,SI-OFBA-6309-45-40-03,0,350.0,34.0,32.2,0.434,0.0452,0.0342,0.0585,0.0331,RPM_DEVIATION
2025-06-27T10:41:54.769172,SI-OFBA-6309-45-40-03,0,350.0,35.5,36.4,0.1948,0.0531,0.0307,0.0251,0.0249,RPM_DEVIATION
2025-06-27T10:41:54.869907,SI-OFBA-6309-45-40-03,0,350.0,36.7,30.9,0.1892,0.0112,0.062,0.0675,0.0112,RPM_DEVIATION
2025-06-27T10:41:54.970716,SI-OFBA-6309-45-40-03,0,350.0,33.8,34.0,0.3231,0.0889,0.0989,0.0288,0.0933,RPM_DEVIATION
2025-06-27T10:41:55.071182,SI-OFBA-6309-45-40-03,0,350.0,37.7,32.9,0.1993,0.0607,0.0937,0.0673,0.0907,RPM_DEVIATION
