timestamp,sensor_id,simulated_material_temp_c,fire_alarm_state,fault_state,green_led_normal_status,red_led_trip_status
2025-06-23 15:48:47.489,PATOL5450,118.3,1,0,0,1
2025-06-23 15:48:48.489,PATOL5450,117.69,1,0,0,1
2025-06-23 15:48:49.490,PATOL5450,117.93,1,0,0,1
2025-06-23 15:48:50.491,PATOL5450,119.09,1,0,0,1
2025-06-23 15:48:51.508,PATOL5450,117.68,1,0,0,1
2025-06-23 15:48:52.842,PATOL5450,118.42,1,0,0,1
2025-06-23 15:48:54.355,PATOL5450,117.86,1,0,0,1
2025-06-23 15:48:55.357,PATOL5450,118.06,1,0,0,1
2025-06-23 15:48:56.358,PATOL5450,117.49,1,0,0,1
2025-06-23 15:48:57.358,PATOL5450,117.24,1,0,0,1
2025-06-23 15:48:58.359,PATOL5450,117.56,1,0,0,1
2025-06-23 15:48:59.359,PATOL5450,117.47,1,0,0,1
2025-06-23 15:49:00.360,PATOL5450,117.71,1,0,0,1
2025-06-23 15:49:01.361,PATOL5450,117.86,1,0,0,1
2025-06-23 15:49:02.361,PATOL5450,116.67,1,0,0,1
2025-06-23 15:49:03.362,PATOL5450,117.32,1,0,0,1
2025-06-23 15:49:04.363,PATOL5450,117.62,1,0,0,1
2025-06-23 15:49:05.364,PATOL5450,117.75,1,0,0,1
2025-06-23 15:49:06.365,PATOL5450,117.62,1,0,0,1
2025-06-23 15:49:07.365,PATOL5450,118.18,1,0,0,1
2025-06-23 15:49:08.366,PATOL5450,118.01,1,0,0,1
2025-06-23 15:49:09.367,PATOL5450,118.46,1,0,0,1
2025-06-23 15:49:10.367,PATOL5450,117.57,1,0,0,1
2025-06-23 15:49:11.368,PATOL5450,118.17,1,0,0,1
2025-06-23 15:49:12.368,PATOL5450,118.42,1,0,0,1
2025-06-23 15:49:13.369,PATOL5450,118.53,1,0,0,1
2025-06-23 15:49:14.370,PATOL5450,118.21,1,0,0,1
2025-06-23 15:49:15.370,PATOL5450,117.85,1,0,0,1
2025-06-23 15:49:16.371,PATOL5450,117.34,1,0,0,1
2025-06-23 15:49:17.372,PATOL5450,117.37,1,0,0,1
2025-06-23 15:49:18.373,PATOL5450,118.06,1,0,0,1
2025-06-23 15:49:19.373,PATOL5450,117.99,1,0,0,1
2025-06-23 15:49:20.374,PATOL5450,117.09,1,0,0,1
2025-06-23 15:49:21.375,PATOL5450,117.67,1,0,0,1
2025-06-23 15:49:22.375,PATOL5450,117.86,1,0,0,1
2025-06-23 15:49:23.376,PATOL5450,117.1,1,0,0,1
2025-06-23 15:49:24.377,PATOL5450,118.01,1,0,0,1
2025-06-23 15:49:25.378,PATOL5450,117.23,1,0,0,1
2025-06-23 15:49:26.379,PATOL5450,118.13,1,0,0,1
2025-06-23 15:49:27.380,PATOL5450,117.57,1,0,0,1
2025-06-23 15:49:28.381,PATOL5450,117.9,1,0,0,1
2025-06-23 15:49:29.381,PATOL5450,117.94,1,0,0,1
2025-06-23 15:49:30.382,PATOL5450,117.59,1,0,0,1
2025-06-23 15:49:31.383,PATOL5450,117.94,1,0,0,1
2025-06-23 15:49:32.384,PATOL5450,118.22,1,0,0,1
2025-06-23 15:49:33.385,PATOL5450,118.03,1,0,0,1
2025-06-23 15:49:34.386,PATOL5450,117.72,1,0,0,1
2025-06-23 15:49:35.387,PATOL5450,117.69,1,0,0,1
2025-06-23 15:49:36.387,PATOL5450,117.1,1,0,0,1
2025-06-23 15:49:37.388,PATOL5450,117.95,1,0,0,1
2025-06-23 15:49:38.389,PATOL5450,117.55,1,0,0,1
2025-06-23 15:49:39.397,PATOL5450,117.98,1,0,0,1
2025-06-23 15:49:40.399,PATOL5450,117.23,1,0,0,1
2025-06-23 15:49:41.400,PATOL5450,118.13,1,0,0,1
2025-06-23 15:49:42.400,PATOL5450,118.57,1,0,0,1
2025-06-23 15:49:43.401,PATOL5450,118.04,1,0,0,1
2025-06-23 15:49:44.402,PATOL5450,118.35,1,0,0,1
2025-06-23 15:49:45.403,PATOL5450,117.46,1,0,0,1
2025-06-23 15:49:46.403,PATOL5450,117.9,1,0,0,1
2025-06-23 15:49:47.404,PATOL5450,117.94,1,0,0,1
2025-06-23 15:49:48.406,PATOL5450,117.93,1,0,0,1
2025-06-23 15:49:49.415,PATOL5450,117.78,1,0,0,1
2025-06-23 15:49:50.416,PATOL5450,117.95,1,0,0,1
2025-06-23 16:06:05.703,PATOL5450,29.38,0,0,1,0
2025-06-23 16:06:06.703,PATOL5450,28.79,0,0,1,0
2025-06-23 16:06:07.704,PATOL5450,28.85,0,0,1,0
2025-06-23 16:06:08.704,PATOL5450,29.19,0,0,1,0
2025-06-23 16:06:09.704,PATOL5450,28.46,0,0,1,0
2025-06-23 16:06:10.705,PATOL5450,28.83,0,0,1,0
2025-06-23 16:06:11.705,PATOL5450,28.98,0,0,1,0
2025-06-23 16:06:12.705,PATOL5450,28.95,0,0,1,0
2025-06-23 16:06:13.706,PATOL5450,29.03,0,0,1,0
2025-06-23 16:06:14.707,PATOL5450,29.1,0,0,1,0
2025-06-23 16:06:15.719,PATOL5450,29.1,0,0,1,0
2025-06-23 16:06:16.720,PATOL5450,28.6,0,0,1,0
2025-06-23 16:06:17.721,PATOL5450,28.3,0,0,1,0
2025-06-23 16:06:18.722,PATOL5450,29.32,0,0,1,0
2025-06-23 16:06:19.722,PATOL5450,29.11,0,0,1,0
2025-06-23 16:06:20.723,PATOL5450,28.62,0,0,1,0
2025-06-23 16:06:21.724,PATOL5450,29.33,0,0,1,0
2025-06-23 16:06:22.724,PATOL5450,28.88,0,0,1,0
2025-06-23 16:06:23.724,PATOL5450,29.01,0,0,1,0
2025-06-23 16:06:24.725,PATOL5450,29.72,0,0,1,0
2025-06-23 16:06:25.727,PATOL5450,28.61,0,0,1,0
2025-06-23 16:06:26.728,PATOL5450,29.55,0,0,1,0
2025-06-23 16:06:27.728,PATOL5450,28.33,0,0,1,0
2025-06-23 16:06:28.729,PATOL5450,28.22,0,0,1,0
2025-06-23 16:06:29.730,PATOL5450,28.43,0,0,1,0
2025-06-23 16:06:30.730,PATOL5450,28.41,0,0,1,0
2025-06-23 16:06:31.730,PATOL5450,28.06,0,0,1,0
2025-06-23 16:06:32.731,PATOL5450,29.1,0,0,1,0
2025-06-23 16:06:33.731,PATOL5450,29.06,0,0,1,0
2025-06-23 16:06:34.732,PATOL5450,29.35,0,0,1,0
2025-06-23 16:06:35.733,PATOL5450,28.95,0,0,1,0
2025-06-23 16:06:36.735,PATOL5450,29.93,0,0,1,0
2025-06-23 16:06:37.736,PATOL5450,29.38,0,0,1,0
2025-06-23 16:06:38.737,PATOL5450,28.91,0,0,1,0
2025-06-23 16:06:39.737,PATOL5450,29.74,0,0,1,0
2025-06-23 16:06:40.738,PATOL5450,28.56,0,0,1,0
2025-06-23 16:06:41.738,PATOL5450,29.6,0,0,1,0
2025-06-23 16:06:42.738,PATOL5450,29.82,0,0,1,0
2025-06-23 16:06:43.739,PATOL5450,28.71,0,0,1,0
2025-06-23 16:06:44.740,PATOL5450,28.99,0,0,1,0
2025-06-23 16:06:45.742,PATOL5450,28.83,0,0,1,0
2025-06-23 16:06:46.743,PATOL5450,27.97,0,0,1,0
2025-06-23 16:06:47.745,PATOL5450,27.84,0,0,1,0
2025-06-23 16:06:48.745,PATOL5450,28.68,0,0,1,0
2025-06-23 16:06:49.745,PATOL5450,28.61,0,0,1,0
2025-06-23 16:06:50.746,PATOL5450,29.5,0,0,1,0
2025-06-23 16:06:51.747,PATOL5450,28.96,0,0,1,0
2025-06-23 16:06:52.747,PATOL5450,29.43,0,0,1,0
2025-06-23 16:06:53.748,PATOL5450,29.66,0,0,1,0
2025-06-23 16:06:54.749,PATOL5450,29.07,0,0,1,0
2025-06-23 16:06:55.750,PATOL5450,28.8,0,0,1,0
2025-06-23 16:06:56.751,PATOL5450,27.92,0,0,1,0
2025-06-23 16:06:57.752,PATOL5450,28.49,0,0,1,0
2025-06-23 16:06:58.752,PATOL5450,29.44,0,0,1,0
2025-06-23 16:06:59.752,PATOL5450,29.52,0,0,1,0
2025-06-23 16:07:00.753,PATOL5450,29.26,0,0,1,0
2025-06-23 16:07:01.754,PATOL5450,28.6,0,0,1,0
2025-06-23 16:07:02.755,PATOL5450,28.12,0,0,1,0
2025-06-23 16:07:03.756,PATOL5450,29.31,0,0,1,0
2025-06-23 16:07:04.756,PATOL5450,29.54,0,0,1,0
2025-06-23 16:07:05.759,PATOL5450,29.13,0,0,1,0
2025-06-23 16:07:06.759,PATOL5450,28.02,0,0,1,0
2025-06-23 16:07:07.760,PATOL5450,29.4,0,0,1,0
2025-06-23 16:07:08.761,PATOL5450,28.27,0,0,1,0
2025-06-23 16:07:09.762,PATOL5450,29.07,0,0,1,0
2025-06-23 16:07:10.762,PATOL5450,29.95,0,0,1,0
2025-06-23 16:07:11.763,PATOL5450,29.69,0,0,1,0
2025-06-23 16:07:12.764,PATOL5450,29.65,0,0,1,0
2025-06-23 16:07:13.764,PATOL5450,29.47,0,0,1,0
2025-06-23 16:07:14.765,PATOL5450,28.94,0,0,1,0
2025-06-23 16:07:15.766,PATOL5450,28.9,0,0,1,0
2025-06-23 16:07:16.766,PATOL5450,28.95,0,0,1,0
2025-06-23 16:07:17.767,PATOL5450,30.03,0,0,1,0
2025-06-23 16:07:18.768,PATOL5450,28.55,0,0,1,0
2025-06-23 16:07:19.769,PATOL5450,28.03,0,0,1,0
2025-06-23 16:07:20.770,PATOL5450,29.76,0,0,1,0
2025-06-23 16:07:21.770,PATOL5450,29.12,0,0,1,0
2025-06-23 16:07:22.771,PATOL5450,28.78,0,0,1,0
2025-06-23 16:07:23.772,PATOL5450,29.0,0,0,1,0
2025-06-23 16:07:24.772,PATOL5450,30.13,0,0,1,0
2025-06-23 16:07:25.775,PATOL5450,29.07,0,0,1,0
2025-06-23 16:07:26.776,PATOL5450,28.53,0,0,1,0
2025-06-23 16:07:27.777,PATOL5450,29.39,0,0,1,0
2025-06-23 16:07:28.777,PATOL5450,29.2,0,0,1,0
2025-06-23 16:07:29.778,PATOL5450,29.81,0,0,1,0
2025-06-23 16:07:30.779,PATOL5450,30.06,0,0,1,0
2025-06-23 16:07:31.779,PATOL5450,28.93,0,0,1,0
2025-06-23 16:07:32.780,PATOL5450,28.26,0,0,1,0
2025-06-23 16:07:33.781,PATOL5450,29.04,0,0,1,0
2025-06-23 16:07:34.781,PATOL5450,29.13,0,0,1,0
2025-06-23 16:07:35.784,PATOL5450,28.74,0,0,1,0
2025-06-23 16:07:36.785,PATOL5450,28.26,0,0,1,0
2025-06-23 16:07:37.786,PATOL5450,29.43,0,0,1,0
2025-06-23 16:07:38.786,PATOL5450,29.43,0,0,1,0
2025-06-23 16:07:39.787,PATOL5450,29.28,0,0,1,0
2025-06-23 16:07:40.788,PATOL5450,29.0,0,0,1,0
2025-06-23 16:07:41.796,PATOL5450,29.45,0,0,1,0
2025-06-23 16:07:42.797,PATOL5450,29.37,0,0,1,0
2025-06-23 16:07:43.797,PATOL5450,29.14,0,0,1,0
2025-06-23 16:07:44.798,PATOL5450,28.66,0,0,1,0
2025-06-23 16:07:45.799,PATOL5450,29.74,0,0,1,0
2025-06-23 16:07:46.799,PATOL5450,29.03,0,0,1,0
2025-06-23 16:07:47.800,PATOL5450,28.47,0,0,1,0
2025-06-23 16:07:48.801,PATOL5450,28.49,0,0,1,0
2025-06-23 16:07:49.802,PATOL5450,28.36,0,0,1,0
2025-06-23 16:07:50.802,PATOL5450,29.15,0,0,1,0
2025-06-23 16:07:51.803,PATOL5450,29.01,0,0,1,0
2025-06-23 16:07:52.803,PATOL5450,28.6,0,0,1,0
2025-06-23 16:07:53.804,PATOL5450,29.3,0,0,1,0
2025-06-23 16:07:54.805,PATOL5450,28.98,0,0,1,0
2025-06-23 16:07:55.805,PATOL5450,28.79,0,0,1,0
2025-06-23 16:07:56.806,PATOL5450,29.16,0,0,1,0
2025-06-23 16:07:57.806,PATOL5450,29.56,0,0,1,0
2025-06-23 16:07:58.807,PATOL5450,28.13,0,0,1,0
2025-06-23 16:07:59.808,PATOL5450,29.67,0,0,1,0
2025-06-23 16:08:00.808,PATOL5450,28.91,0,0,1,0
2025-06-23 16:08:01.809,PATOL5450,29.12,0,0,1,0
2025-06-23 16:08:02.810,PATOL5450,29.08,0,0,1,0
2025-06-23 16:08:03.811,PATOL5450,29.64,0,0,1,0
2025-06-23 16:08:04.811,PATOL5450,28.67,0,0,1,0
2025-06-23 16:08:05.812,PATOL5450,27.99,0,0,1,0
2025-06-23 16:08:06.813,PATOL5450,29.16,0,0,1,0
2025-06-23 16:08:07.814,PATOL5450,29.46,0,0,1,0
2025-06-23 16:08:08.814,PATOL5450,29.47,0,0,1,0
2025-06-23 16:08:09.815,PATOL5450,28.94,0,0,1,0
2025-06-23 16:08:10.816,PATOL5450,29.38,0,0,1,0
2025-06-23 16:08:11.817,PATOL5450,28.49,0,0,1,0
2025-06-23 16:08:12.817,PATOL5450,29.49,0,0,1,0
2025-06-23 16:08:13.818,PATOL5450,28.63,0,0,1,0
2025-06-23 16:08:14.818,PATOL5450,29.15,0,0,1,0
2025-06-23 16:08:15.819,PATOL5450,29.09,0,0,1,0
2025-06-23 16:08:16.819,PATOL5450,28.62,0,0,1,0
2025-06-23 16:08:17.820,PATOL5450,29.08,0,0,1,0
2025-06-23 16:08:18.820,PATOL5450,28.22,0,0,1,0
2025-06-23 16:08:19.821,PATOL5450,29.05,0,0,1,0
2025-06-23 16:08:20.822,PATOL5450,29.69,0,0,1,0
2025-06-23 16:08:21.823,PATOL5450,29.27,0,0,1,0
2025-06-23 16:08:22.823,PATOL5450,28.91,0,0,1,0
2025-06-23 16:08:23.824,PATOL5450,28.41,0,0,1,0
2025-06-23 16:08:24.824,PATOL5450,29.37,0,0,1,0
2025-06-23 16:08:25.825,PATOL5450,28.82,0,0,1,0
2025-06-23 16:08:26.826,PATOL5450,28.86,0,0,1,0
2025-06-23 16:08:27.826,PATOL5450,29.26,0,0,1,0
2025-06-23 16:08:28.827,PATOL5450,29.1,0,0,1,0
2025-06-23 16:08:29.827,PATOL5450,29.22,0,0,1,0
2025-06-23 16:08:30.828,PATOL5450,29.59,0,0,1,0
2025-06-23 16:08:31.829,PATOL5450,28.94,0,0,1,0
2025-06-23 16:08:32.830,PATOL5450,29.26,0,0,1,0
2025-06-23 16:08:33.830,PATOL5450,28.66,0,0,1,0
2025-06-23 16:08:34.831,PATOL5450,28.79,0,0,1,0
2025-06-23 16:08:35.832,PATOL5450,28.29,0,0,1,0
2025-06-23 16:08:36.832,PATOL5450,28.35,0,0,1,0
2025-06-23 16:08:37.833,PATOL5450,28.48,0,0,1,0
2025-06-23 16:08:38.834,PATOL5450,29.56,0,0,1,0
2025-06-23 16:08:39.834,PATOL5450,29.26,0,0,1,0
2025-06-23 16:08:40.835,PATOL5450,29.16,0,0,1,0
2025-06-23 16:08:41.836,PATOL5450,28.77,0,0,1,0
2025-06-23 16:08:42.836,PATOL5450,29.84,0,0,1,0
2025-06-23 16:08:43.837,PATOL5450,28.91,0,0,1,0
2025-06-23 16:08:44.837,PATOL5450,29.11,0,0,1,0
2025-06-23 16:08:45.838,PATOL5450,28.16,0,0,1,0
2025-06-23 16:08:46.838,PATOL5450,29.33,0,0,1,0
2025-06-23 16:08:47.839,PATOL5450,28.61,0,0,1,0
2025-06-23 16:08:48.840,PATOL5450,28.8,0,0,1,0
2025-06-23 16:08:49.840,PATOL5450,28.35,0,0,1,0
2025-06-23 16:08:50.841,PATOL5450,28.96,0,0,1,0
2025-06-23 16:08:51.842,PATOL5450,29.45,0,0,1,0
2025-06-23 16:08:52.843,PATOL5450,28.62,0,0,1,0
2025-06-23 16:08:53.843,PATOL5450,28.79,0,0,1,0
2025-06-23 16:08:54.844,PATOL5450,28.41,0,0,1,0
2025-06-23 16:08:55.846,PATOL5450,28.32,0,0,1,0
2025-06-23 16:08:56.847,PATOL5450,30.0,0,0,1,0
2025-06-23 16:08:57.848,PATOL5450,29.25,0,0,1,0
2025-06-23 16:08:58.848,PATOL5450,29.68,0,0,1,0
2025-06-23 16:08:59.849,PATOL5450,28.88,0,0,1,0
2025-06-23 16:09:00.850,PATOL5450,29.52,0,0,1,0
2025-06-23 16:09:01.851,PATOL5450,28.9,0,0,1,0
2025-06-23 16:09:02.851,PATOL5450,29.38,0,0,1,0
2025-06-23 16:09:03.852,PATOL5450,29.57,0,0,1,0
2025-06-23 16:09:04.853,PATOL5450,29.74,0,0,1,0
2025-06-23 16:09:05.854,PATOL5450,29.66,0,0,1,0
2025-06-23 16:09:06.855,PATOL5450,28.59,0,0,1,0
2025-06-23 16:09:07.856,PATOL5450,29.29,0,0,1,0
2025-06-23 16:09:08.857,PATOL5450,28.58,0,0,1,0
2025-06-23 16:09:09.858,PATOL5450,28.78,0,0,1,0
2025-06-23 16:09:10.858,PATOL5450,29.0,0,0,1,0
2025-06-23 16:09:11.859,PATOL5450,29.78,0,0,1,0
2025-06-23 16:09:12.860,PATOL5450,29.68,0,0,1,0
2025-06-23 16:09:13.861,PATOL5450,28.18,0,0,1,0
2025-06-23 16:09:14.862,PATOL5450,28.68,0,0,1,0
2025-06-23 16:09:15.863,PATOL5450,29.35,0,0,1,0
2025-06-23 16:09:16.863,PATOL5450,28.96,0,0,1,0
2025-06-23 16:09:17.864,PATOL5450,29.12,0,0,1,0
2025-06-23 16:09:18.865,PATOL5450,28.4,0,0,1,0
2025-06-23 16:09:19.866,PATOL5450,29.28,0,0,1,0
2025-06-23 16:09:20.866,PATOL5450,30.02,0,0,1,0
2025-06-23 16:09:21.867,PATOL5450,28.73,0,0,1,0
2025-06-23 16:09:22.867,PATOL5450,28.87,0,0,1,0
2025-06-23 16:09:23.868,PATOL5450,29.1,0,0,1,0
2025-06-23 16:09:24.869,PATOL5450,28.86,0,0,1,0
2025-06-23 16:09:25.870,PATOL5450,28.2,0,0,1,0
2025-06-23 16:09:26.871,PATOL5450,27.82,0,0,1,0
2025-06-23 16:09:27.871,PATOL5450,28.63,0,0,1,0
2025-06-23 16:09:28.872,PATOL5450,28.98,0,0,1,0
2025-06-23 16:09:29.873,PATOL5450,29.65,0,0,1,0
2025-06-23 16:09:30.873,PATOL5450,28.78,0,0,1,0
2025-06-23 16:09:31.874,PATOL5450,29.15,0,0,1,0
2025-06-23 16:09:32.875,PATOL5450,28.91,0,0,1,0
2025-06-23 16:09:33.875,PATOL5450,29.76,0,0,1,0
2025-06-23 16:09:34.876,PATOL5450,28.41,0,0,1,0
2025-06-23 16:09:35.877,PATOL5450,29.66,0,0,1,0
2025-06-23 16:09:36.878,PATOL5450,29.54,0,0,1,0
2025-06-23 16:09:37.879,PATOL5450,29.2,0,0,1,0
2025-06-23 16:09:38.880,PATOL5450,29.2,0,0,1,0
2025-06-23 16:09:39.881,PATOL5450,28.43,0,0,1,0
2025-06-23 16:09:40.882,PATOL5450,28.83,0,0,1,0
2025-06-23 16:09:41.883,PATOL5450,29.42,0,0,1,0
2025-06-23 16:09:42.883,PATOL5450,29.44,0,0,1,0
2025-06-23 16:09:43.884,PATOL5450,28.1,0,0,1,0
2025-06-23 16:09:44.885,PATOL5450,29.58,0,0,1,0
2025-06-23 16:09:45.886,PATOL5450,28.88,0,0,1,0
2025-06-23 16:09:46.886,PATOL5450,28.46,0,0,1,0
2025-06-23 16:09:47.886,PATOL5450,29.22,0,0,1,0
2025-06-23 16:09:48.887,PATOL5450,28.71,0,0,1,0
2025-06-23 16:09:49.888,PATOL5450,29.52,0,0,1,0
2025-06-23 16:09:50.888,PATOL5450,29.12,0,0,1,0
2025-06-23 16:09:51.889,PATOL5450,29.99,0,0,1,0
2025-06-23 16:09:52.889,PATOL5450,28.63,0,0,1,0
2025-06-23 16:09:53.890,PATOL5450,29.47,0,0,1,0
2025-06-23 16:09:54.891,PATOL5450,29.08,0,0,1,0
2025-06-23 16:09:55.892,PATOL5450,28.96,0,0,1,0
2025-06-23 16:09:56.893,PATOL5450,29.06,0,0,1,0
2025-06-23 16:09:57.893,PATOL5450,28.56,0,0,1,0
2025-06-23 16:09:58.893,PATOL5450,28.77,0,0,1,0
2025-06-23 16:09:59.894,PATOL5450,28.83,0,0,1,0
2025-06-23 16:10:00.894,PATOL5450,29.14,0,0,1,0
2025-06-23 16:10:01.895,PATOL5450,29.66,0,0,1,0
2025-06-23 16:10:02.896,PATOL5450,28.39,0,0,1,0
2025-06-23 16:10:03.897,PATOL5450,27.96,0,0,1,0
2025-06-23 16:10:04.897,PATOL5450,28.26,0,0,1,0
2025-06-23 16:10:05.898,PATOL5450,29.1,0,0,1,0
2025-06-23 16:10:06.899,PATOL5450,28.65,0,0,1,0
2025-06-23 16:10:07.899,PATOL5450,28.63,0,0,1,0
2025-06-23 16:10:08.900,PATOL5450,28.1,0,0,1,0
2025-06-23 16:10:09.901,PATOL5450,28.81,0,0,1,0
2025-06-23 16:10:10.901,PATOL5450,28.65,0,0,1,0
2025-06-23 16:10:11.902,PATOL5450,29.57,0,0,1,0
2025-06-23 16:10:12.903,PATOL5450,29.85,0,0,1,0
2025-06-23 16:10:13.903,PATOL5450,29.44,0,0,1,0
2025-06-23 16:10:14.904,PATOL5450,28.53,0,0,1,0
2025-06-23 16:10:15.905,PATOL5450,28.75,0,0,1,0
2025-06-23 16:10:16.905,PATOL5450,27.97,0,0,1,0
2025-06-23 16:10:17.906,PATOL5450,29.05,0,0,1,0
2025-06-23 16:10:18.907,PATOL5450,27.97,0,0,1,0
2025-06-23 16:10:19.907,PATOL5450,28.79,0,0,1,0
2025-06-23 16:10:20.908,PATOL5450,29.84,0,0,1,0
2025-06-23 16:10:21.909,PATOL5450,29.33,0,0,1,0
2025-06-23 16:10:22.910,PATOL5450,29.81,0,0,1,0
2025-06-23 16:10:23.911,PATOL5450,29.34,0,0,1,0
2025-06-23 16:10:24.911,PATOL5450,28.67,0,0,1,0
2025-06-23 16:10:25.912,PATOL5450,28.93,0,0,1,0
2025-06-23 16:10:26.912,PATOL5450,28.97,0,0,1,0
2025-06-23 16:10:27.913,PATOL5450,28.67,0,0,1,0
2025-06-23 16:10:28.914,PATOL5450,29.12,0,0,1,0
2025-06-23 16:10:29.915,PATOL5450,29.35,0,0,1,0
2025-06-23 16:10:30.916,PATOL5450,28.46,0,0,1,0
2025-06-23 16:10:31.916,PATOL5450,28.73,0,0,1,0
2025-06-23 16:10:32.917,PATOL5450,29.28,0,0,1,0
2025-06-23 16:10:33.918,PATOL5450,29.15,0,0,1,0
2025-06-23 16:10:34.919,PATOL5450,29.13,0,0,1,0
2025-06-23 16:10:35.919,PATOL5450,29.3,0,0,1,0
2025-06-23 16:10:36.920,PATOL5450,28.73,0,0,1,0
2025-06-23 16:10:37.921,PATOL5450,28.26,0,0,1,0
2025-06-23 16:10:38.921,PATOL5450,29.56,0,0,1,0
2025-06-23 16:10:39.922,PATOL5450,28.99,0,0,1,0
2025-06-23 16:10:40.923,PATOL5450,29.09,0,0,1,0
2025-06-23 16:10:41.924,PATOL5450,29.24,0,0,1,0
2025-06-23 16:10:42.924,PATOL5450,29.33,0,0,1,0
2025-06-23 16:10:43.925,PATOL5450,29.01,0,0,1,0
2025-06-23 16:10:44.925,PATOL5450,28.52,0,0,1,0
2025-06-23 16:10:45.927,PATOL5450,28.88,0,0,1,0
2025-06-23 16:10:46.927,PATOL5450,29.06,0,0,1,0
2025-06-23 16:10:47.928,PATOL5450,28.65,0,0,1,0
2025-06-23 16:10:48.929,PATOL5450,28.46,0,0,1,0
2025-06-23 16:10:49.930,PATOL5450,28.54,0,0,1,0
2025-06-23 16:10:50.930,PATOL5450,29.1,0,0,1,0
2025-06-23 16:10:51.931,PATOL5450,28.62,0,0,1,0
2025-06-23 16:10:52.932,PATOL5450,29.05,0,0,1,0
2025-06-23 16:10:53.933,PATOL5450,29.69,0,0,1,0
2025-06-23 16:10:54.934,PATOL5450,29.17,0,0,1,0
2025-06-23 16:10:55.934,PATOL5450,28.63,0,0,1,0
2025-06-23 16:10:56.935,PATOL5450,28.56,0,0,1,0
2025-06-23 16:10:57.935,PATOL5450,27.74,0,0,1,0
2025-06-23 16:10:58.936,PATOL5450,28.36,0,0,1,0
2025-06-23 16:10:59.937,PATOL5450,27.76,0,0,1,0
2025-06-23 16:11:00.937,PATOL5450,28.54,0,0,1,0
2025-06-23 16:11:01.938,PATOL5450,28.45,0,0,1,0
2025-06-23 16:11:02.939,PATOL5450,29.08,0,0,1,0
2025-06-23 16:11:03.939,PATOL5450,28.81,0,0,1,0
2025-06-23 16:11:04.940,PATOL5450,28.81,0,0,1,0
2025-06-23 16:11:05.941,PATOL5450,28.85,0,0,1,0
2025-06-23 16:11:06.941,PATOL5450,28.58,0,0,1,0
2025-06-23 16:11:07.942,PATOL5450,29.84,0,0,1,0
2025-06-23 16:11:08.943,PATOL5450,29.29,0,0,1,0
2025-06-23 16:11:09.943,PATOL5450,28.54,0,0,1,0
2025-06-23 16:11:10.944,PATOL5450,28.52,0,0,1,0
2025-06-23 16:11:11.945,PATOL5450,28.93,0,0,1,0
2025-06-23 16:11:12.945,PATOL5450,28.72,0,0,1,0
2025-06-23 16:11:13.946,PATOL5450,28.16,0,0,1,0
2025-06-23 16:11:14.946,PATOL5450,29.49,0,0,1,0
2025-06-23 16:11:15.947,PATOL5450,28.71,0,0,1,0
2025-06-23 16:11:16.948,PATOL5450,28.76,0,0,1,0
2025-06-23 16:11:17.948,PATOL5450,28.27,0,0,1,0
2025-06-23 16:11:18.949,PATOL5450,29.06,0,0,1,0
2025-06-23 16:11:19.950,PATOL5450,29.81,0,0,1,0
2025-06-23 16:11:20.951,PATOL5450,28.59,0,0,1,0
2025-06-23 16:11:21.952,PATOL5450,28.57,0,0,1,0
2025-06-23 16:11:22.952,PATOL5450,28.57,0,0,1,0
2025-06-23 16:11:23.953,PATOL5450,29.5,0,0,1,0
2025-06-23 16:11:24.954,PATOL5450,29.71,0,0,1,0
2025-06-23 16:11:25.954,PATOL5450,28.53,0,0,1,0
2025-06-23 16:11:26.955,PATOL5450,30.0,0,0,1,0
2025-06-23 16:11:27.956,PATOL5450,29.43,0,0,1,0
2025-06-23 16:11:28.956,PATOL5450,29.45,0,0,1,0
2025-06-23 16:11:29.957,PATOL5450,29.24,0,0,1,0
2025-06-23 16:11:30.957,PATOL5450,29.35,0,0,1,0
2025-06-23 16:11:31.958,PATOL5450,28.91,0,0,1,0
2025-06-23 16:11:32.958,PATOL5450,28.78,0,0,1,0
2025-06-23 16:11:33.959,PATOL5450,28.34,0,0,1,0
2025-06-23 16:11:34.960,PATOL5450,29.34,0,0,1,0
2025-06-23 16:11:35.961,PATOL5450,29.88,0,0,1,0
2025-06-23 16:11:36.962,PATOL5450,29.14,0,0,1,0
2025-06-23 16:11:37.962,PATOL5450,28.61,0,0,1,0
2025-06-23 16:11:38.963,PATOL5450,29.03,0,0,1,0
2025-06-23 16:11:39.964,PATOL5450,28.8,0,0,1,0
2025-06-23 16:11:40.964,PATOL5450,28.81,0,0,1,0
2025-06-23 16:11:41.965,PATOL5450,29.29,0,0,1,0
2025-06-23 16:11:42.965,PATOL5450,29.03,0,0,1,0
2025-06-23 16:11:43.965,PATOL5450,28.46,0,0,1,0
2025-06-23 16:11:44.967,PATOL5450,29.53,0,0,1,0
2025-06-23 16:11:45.967,PATOL5450,28.27,0,0,1,0
2025-06-23 16:11:46.968,PATOL5450,30.16,0,0,1,0
2025-06-23 16:11:47.969,PATOL5450,28.81,0,0,1,0
2025-06-23 16:11:48.969,PATOL5450,28.67,0,0,1,0
2025-06-23 16:11:49.970,PATOL5450,28.69,0,0,1,0
2025-06-23 16:11:50.971,PATOL5450,28.85,0,0,1,0
2025-06-23 16:11:51.972,PATOL5450,28.81,0,0,1,0
